iditem,documento,titulo,idCurricula
23553,CG-TEX-0159,Horno Convección Mecánica,2
23554,CG-TEX-0165,Reloj Alarma 5022RY,2
23555,CG-TEX-0174,Desecador con Manómetro,2
23556,CG-TEX-0187,Desecador con Manómetro,2
23557,CG-TEX-188,Desecador con Manómetro,2
23558,CG-TEX-189,Desecador con Manómetro,2
23559,CG-TEX-0175,Reloj Alarma Daigger,2
23560,CG-TEX-0196,Máquina de Coser Recta Futura,2
23561,CG-TEX-0198,Lavadora Wascator,2
23562,CG-TEX-0078,Lavadora Wascator,2
23563,CG-TEX-0199,Bomba de Vacío,2
23564,IT/SR001/LAB,Evaluación  del  contenido  de  plomo  de preparaciones de muestras  de pinturas y recubrimientos de superficies pintadas,2
23565,IT/SR002/LAB,Determinación del contenido de plomo de productos de metal para niños,2
23566,IT/SR003/LAB,Determinación del contenido de plomo de productos no metálicos para niños,2
23567,IT/SR004/LAB,Determinación del contenido de metales solubles en materiales de juguetes y productos de consumo,2
23568,IT/SR005/LAB,Seguridad e información comercial en juguetes – seguridad de juguetes y artículos escolares. Límites de biodisponibilidad de metales en artículos recubiertos con pinturas y tintas especificaciones químicas y métodos de prueba,2
23569,IT/SR006/LAB,Determinación del contenido de metales solubles en pinturas,2
23570,IT/SR007/LAB,Determinación del Contenido de Ftalatos,2
23571,IT/SR008/LAB,Verificación de material volumétrico ,2
23572,IT/SR009/LAB,Manejo de químicos del área química,2
23573,IT/SR010/LAB,Limpieza del laboratorio químico,2
23574,IT/SR011/LAB,Salud ambiental. Juguetes y artículos escolares. Límites de biodisponibilidad de metales pesados. Especificaciones químicas y métodos de prueba,2
23575,IT/SR013/LAB,Determinación del contenido de cadmio de productos no metálicos,2
23576,IT/SR014/LAB,Determinación del contenido de cadmio de productos de metal,2
23577,IT/SR015/LAB,Validación y confirmación de métodos de ensayo – mediciones analíticas,2
23578,IT/SR016/LAB,Calificación de equipo e instrumentos analíticos,2
23579,IT/SR017/LAB,Determinación del cálculo de incertidumbre de mediciones analíticas,2
23580,CG-SR-0001,Plasma Acoplado Inducido por Espectrometría de Emisión Óptica (ICP-OES),2
23581,CG-SR-0002,Horno de microondas de digestión,2
23582,CG-SR-0012,Baño agitador,2
23583,CG-SR-0013,Balanza Digital Precisa 360 ES,2
23584,IT/MM-001/LAB,"Identificación de piezas de juguetes y artículos pequeños que pueden presentar riesgos de aspiración, asfixia o ingestión en niños menores de 3 años",2
23585,IT/MM-002/LAB,Estándar de seguridad de los consumidores especificaciones  para la seguridad de los juguetes,2
23586,IT/MM-003/LAB,Requerimientos para chupones,2
23587,IT/MM-004/LAB,Procedimiento para almacenar el calor,2
23588,IT/MM-006/LAB,Evaluación de medidas y determinación del peso por pieza y densidad lineal de un polígono,2
23589,IT/MM-007/LAB,Evaluación visual de aspectos físicos para muebles,2
23590,CG-MM-0001,Probador de chupones,2
23591,CG-MM-0001 A,Contrapesos para prueba de chupones,2
23592,CG-MM-0002,Cilindro de partes pequeñas,2
23593,CG-MM-0003,Medidor de Torsión (Torquímetro),2
23594,CG-MM-0004,Dinamómetro Portátil SAF,2
23595,CG-MM-0005,Bordes Filosos,2
23596,CG-MM-0006,Balanza Granataria Ohaus,2
23597,CG-MM-0007,Medio de Impacto,2
23598,CG-MM-0008,Regla de Altura,2
23599,CG-MM-0009,Balanza Digital,2
23600,CG-MM-0011,Termohigrógrafo SATO,2
23601,CG-MM-0016,Probador de Puntos Filosos,2
23602,IT-002-LAD,Ingreso de Muestras,2
23603,IT-003-LAD,Verificación y Captura de Sistema TIP´s,2
23604,IT-004-LAD,Manejo de Muestras en la Bodega de Laboratorio,2
23605,IT-005-LAD,Donación de Muestras de Laboratorio,2
23606,IT-006-LAD,Datalink.userguide_V1 0,2
23607,CG-TEX-0218,Operación de equipo. Equipo de reventamiento AUTOBURST M229,2
23608,IT/004/LAB,Determinación del tipo de tejido,2
23609,IT/007/LAB,Determinación del tipo de ligamento,2
23610,IT/013/LAB,Determinación del tipo de acabado,2
23611,IT/027/LAB,"Determinación de la fuerza del material bondeado ASTM D2724 Standard test method for bonded, fused and laminated apparel fabrics",2
23612,IT/040/LAB,Método de prueba estándar para la resistencia a la rotura y la elongación de los tejidos (Método de agarre ASTM D5034-09(2013)),2
23613,IT/041/LAB,Método de prueba estándar para fuerza a la rotura y elongación de los tejidos (Método de la tira)ASTM D5035-11(2015,2
23614,IT/042/LAB,Propiedades de los tejidos frente a la tracción – parte 1: determinación de la fuerza máxima y del alargamiento a la fuerza máxima por el método de la tira,2
23615,IT/043/LAB,Propiedades de los tejidos frente a la tracción-parte 2: determinación de la fuerza máxima usando el metodo de agarre (grab) ISO 13934-2:2014,2
23616,IT/073-A/LAB,"Preparacion, marcado de especimenes para pruebas preliminares y ensayo de flamabilidad para 16 CFR parte 1610, CAN/CGSB-4.2 No. 27.5 16 CFR part 1610, Laboratory practice note 13-.22 laboratory manual for 16 CFR part 1610, Method F01: Flammability of textiles",2
23617,IT/033/LAB,pH del extracto-agua de textiles procesados en húmedo AATCC 81-2016,2
23618,IT/034/LAB,Determinación de pH en un extracto acuoso ISO 3071 - 2005,2
23619,IT/036/LAB,Determinación de solidez del color al sudor Colorfastness to perspiration ISO 105-E04 2013 / AATCC 15 2013,2
23620,IT/037-A/LAB,"Determinación del porcentaje de apresto NMX-A-084/1 INNTEX 2005 Análisis cuantitativo-método de prueba, punto",2
23621,IT/037-16/LAB,Análisis quimico cuantitativo - parte 16 - Mezclas de fibras polipropileno y otras fibras determinadas (Método usando xileno) NMX-A-1833/16-INNTEX-2013,2
23622,IT/037-18/LAB,Análisis quimico cuantitativo - parte 18 - Mezclas de seda y lana o pelos (Método que utiliza ácido sulfúrico)NMX-A-1833/18-INNTEX-2013,2
23623,IT/037-20/LAB,Análisis quimico cuantitativo - parte 20 - Mezclas de elastano y otras fibras conocidas (Método utilizando dimetilacetamida)NMX-A-833/20-INNTEX-2013,2
23624,IT/076/LAB,Análisis cualitativo-cuantitativo para fibra 100% NMX-A-084-INNTEX-2015,2
23625,IT/032/LAB,Cambio dimensional de telas después de lavado casero AATCC 135 2015,2
23626,IT/044/LAB  ,Fruncimiento de costuras en telas después de repetidos números de lavados caseros AATCC 88B – 2014 Smoothness of seams in fabrics after home laundering,2
23627,IT/045/LAB,Retención de pliegue de una tela después de lavado AATCC 88C – 2014 Retention of creases in fabric after repeated home laundering,2
23628,IT/046/LAB,Apariencia de arrugas después de lavado AATCC 124 – 2014 Smoothness appearance of fabrics after repeated home laundering,2
23629,IT/048/LAB,Determinación de contenido libre de formaldehído JIS L 1041-2011 revisión 2011,2
23630,IT/049/LAB,Determinación de formaldehído – parte 1SO 14184-1:1998,2
23631,iLearn,Código de ética,2
23632,PC-028-G,Mejora Continua e Innovación,2
23633,PC/001/G,Procedimientos de calidad,2
23634,PC/002/G,Instrucciones de trabajo,2
23635,PC/003/G,Control de documentos,2
23636,PC/004/G,Auditorias internas,2
23637,PC/005/G,Acciones correctivas y preventivas,2
23638,PC/006/G,Control de trabajo de ensayo no conforme,2
23639,PC/007/G,Revisión por la dirección,2
23640,PC/008/G,"Seguridad, integridad y confidencialidad",2
23641,PC/0010/G,Requerimientos del cliente,2
23642,PC/012/G,Atención de quejas o reclamaciones,2
23643,PC/0013/G,Control de registros,2
23644,HS01,Política y procedimientos de los programas de seguridad ,2
23645,HS03,Clasificaciones de accidentes / incidentes ,2
23646,HSAP01,Evaluaciones de Riesgos para la Selección del EPP (NOM-017-STPS) ,2
23647,HSAP02,Elaboración de Reportes y Notificación de Accidentes/Incidentes ,2
23648,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) ",2
23649,HSAP06,Plan de Seguridad Contra Incendios (NOM-002-STPS) ,2
23650,HSAP09,Etiquetado/Bloqueo – Control de Energía Peligrosa (NOM-022-STPS) ,2
23651,HSAP10,Selección y Seguridad del Respirador (NOM-017-STPS),2
23652,HSAP13,Plan de Higiene sobre Productos Químicos (NOM-005-STPS),2
23653,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS -AND- PIPC) ,2
23654,PG 05,Política y Aspectos Ambientales y Requerimientos Legales,2
23655,PG 02,"Objetivos, Metas y Planes",2
23656,PA 01,Control de SOAs ,2
23657,PA 02,Comunicación ,2
23658,PA 03,PRE ,2
23659,PA 04,Almacenemiento y RP ,2
23660,PA 08,"Manejo, Transporte y Almacenamiento de SQP",2
23661,HSAP20,Seguridad Del Laboratorio,2
23662,HSAP32-CB,Regadera de ojos,2
23663,MS.01,Manual del sistema de gestión ambiental,2
23664,HSPA36,Reglasmento de seguridad e higiene,2
23665,PA44701,Preparación y respuesta ante emergencias,2
23666,RA44702,Respuesta ante derrames de materiales peligrosos y/o residuos peligrosos,2
23667,1. Planeación,INTERNO 1 ,2
23668,2. Organización,INTERNO 2,2
23669,3. Dirección,INTERNO 3,2
23670,4. Control,INTERNO 4,2
23671,5. Auto-Administración y Disciplina,INTERNO 5,2
23672,6. Comunicación,INTERNO 6,2
23673,7. Creatividad / Innovación,INTERNO 7,2
23674,8. Participación e Iniciativa,INTERNO 8,2
23675,9. Habilidad de Mando y Autoridad,INTERNO 9,2
23676,10. Vitalidad,INTERNO 10,2
23677,11. Liderazgo,INTERNO 11,2
23678,12. Tolerancia a la Frustración,INTERNO 12,2
23679,13. Flexibilidad al Cambio,INTERNO 13,2
23680,14. Competencias de la Organización,INTERNO 14,2
23681,15. Integridad,INTERNO 15,2
23682,16. Enfoque Comercial,INTERNO 16,2
23683,17. Profesionalismo,INTERNO 17,2
23684,18. Responsabilidad,INTERNO 18,2
23685,19. Servicio al Cliente,INTERNO 19,2
23686,20. Enfoque a Resultados,INTERNO 20,2
23687,ICT-RH-019-19,Inducción,3
23688,ICT-RH-017-19,Sistema de Capacitación,3
23689,IT/001/GEN,Supervisión de laboratorio,3
23690,IT/004/GEN,Determinación del cálculo de incertidumbre- Mediciones Físicas,3
23691,IT/006/GEN,Validación y confirmación de métodos de mediciones físicas,3
23692,IT-069-LAB,Mantenimiento y limpieza de computadoras,3
23693,CG-TEX-0004,Sistema De Monitoreo Plantvisor,3
23694,CG-TEX-0105,Munsell Color,3
23695,CG-TEX-0180,Munsell Color,3
23696,CG-TEX-0218,Operación de equipo. Equipo de reventamiento AUTOBURST M229,3
23697,IT/004/LAB,Determinación del tipo de tejido,3
23698,IT/007/LAB,Determinación del tipo de ligamento,3
23699,IT/013/LAB,Determinación del tipo de acabado,3
23700,IT/027/LAB,"Determinación de la fuerza del material bondeado ASTM D2724 Standard test method for bonded, fused and laminated apparel fabrics",3
23701,IT/040/LAB,Método de prueba estándar para la resistencia a la rotura y la elongación de los tejidos (Método de agarre ASTM D5034-09(2013)),3
23702,IT/041/LAB,Método de prueba estándar para fuerza a la rotura y elongación de los tejidos (Método de la tira)ASTM D5035-11(2015,3
23703,IT/042/LAB,Propiedades de los tejidos frente a la tracción – parte 1: determinación de la fuerza máxima y del alargamiento a la fuerza máxima por el método de la tira,3
23704,IT/043/LAB,Propiedades de los tejidos frente a la tracción-parte 2: determinación de la fuerza máxima usando el metodo de agarre (grab) ISO 13934-2:2014,3
23705,IT/073-A/LAB,"Preparacion, marcado de especimenes para pruebas preliminares y ensayo de flamabilidad para 16 CFR parte 1610, CAN/CGSB-4.2 No. 27.5 16 CFR part 1610, Laboratory practice note 13-.22 laboratory manual for 16 CFR part 1610, Method F01: Flammability of textiles",3
23706,IT/033/LAB,pH del extracto-agua de textiles procesados en húmedo AATCC 81-2016,3
23707,IT/034/LAB,Determinación de pH en un extracto acuoso ISO 3071 - 2005,3
23708,IT/036/LAB,Determinación de solidez del color al sudor Colorfastness to perspiration ISO 105-E04 2013 / AATCC 15 2013,3
23709,IT/037-A/LAB,"Determinación del porcentaje de apresto NMX-A-084/1 INNTEX 2005 Análisis cuantitativo-método de prueba, punto",3
23710,IT/037-16/LAB,Análisis quimico cuantitativo - parte 16 - Mezclas de fibras polipropileno y otras fibras determinadas (Método usando xileno) NMX-A-1833/16-INNTEX-2013,3
23711,IT/037-18/LAB,Análisis quimico cuantitativo - parte 18 - Mezclas de seda y lana o pelos (Método que utiliza ácido sulfúrico)NMX-A-1833/18-INNTEX-2013,3
23712,IT/037-20/LAB,Análisis quimico cuantitativo - parte 20 - Mezclas de elastano y otras fibras conocidas (Método utilizando dimetilacetamida)NMX-A-833/20-INNTEX-2013,3
23713,IT/076/LAB,Análisis cualitativo-cuantitativo para fibra 100% NMX-A-084-INNTEX-2015,3
23714,IT/032/LAB,Cambio dimensional de telas después de lavado casero AATCC 135 2015,3
23715,IT/044/LAB  ,Fruncimiento de costuras en telas después de repetidos números de lavados caseros AATCC 88B – 2014 Smoothness of seams in fabrics after home laundering,3
23716,IT/045/LAB,Retención de pliegue de una tela después de lavado AATCC 88C – 2014 Retention of creases in fabric after repeated home laundering,3
23717,IT/046/LAB,Apariencia de arrugas después de lavado AATCC 124 – 2014 Smoothness appearance of fabrics after repeated home laundering,3
23718,IT/048/LAB,Determinación de contenido libre de formaldehído JIS L 1041-2011 revisión 2011,3
23719,IT/049/LAB,Determinación de formaldehído – parte 1SO 14184-1:1998,3
23720,iLearn,Código de ética,3
23721,PC-028-G,Mejora Continua e Innovación,3
23722,PC/001/G,Procedimientos de calidad,3
23723,PC/002/G,Instrucciones de trabajo,3
23724,PC/003/G,Control de documentos,3
23725,PC/004/G,Auditorias internas,3
23726,PC/005/G,Acciones correctivas y preventivas,3
23727,PC/006/G,Control de trabajo de ensayo no conforme,3
23728,PC/007/G,Revisión por la Dirección,3
23729,PC/008/G,"Seguridad, integridad y confidencialidad",3
23730,PC/0010/G,Requerimientos del cliente,3
23731,PC/0013/G,Control de registros,3
23732,PC/016/G,Muestreo Interno de laboratorio,3
23733,HS01,Política y Procedimientos de los Programas de seguridad HS01,3
23734,HS03,Clasificaciones de Accidentes / Incidentes FR6401B Informe de investigación de accidente/incidente,3
23735,HSAP01,Evaluaciones de Riesgos para la Selección del EPP (NOM-017-STPS) HSAP01,3
23736,HSAP02,Elaboración de Reportes y Notificación de Accidentes/incidentes HSAP02,3
23737,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) HSAP05",3
23738,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,3
23739,HSAP09,Etiquetado/Bloqueo – Control de Energía Peligrosa (NOM-022-STPS) HSAP09,3
23740,HSAP10,Selección y Seguridad del Respirador (NOM-017-STPS),3
23741,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS -AND- PIPC) HSAP12,3
23742,HSAP13,Plan de Higiene sobre Productos Químicos (NOM-005-STPS),3
23743,HSAP20,Seguridad Del Laboratorio,3
23744,HSAP32-CB,Regadera de ojos,3
23745,MS.01,Manual del sistema de gestión ambiental,3
23746,HSPA36,Reglamento de seguridad e higiene,3
23747,PA 01,Control de SOAs PA01,3
23748,PA 02,Comunicación PA02,3
23749,PA 03,PRE PA03,3
23750,PA44701,Preparación y respuesta ante emergencias,3
23751,RA44702,Respuesta ante derrames de materiales peligrosos y/o residuos peligrosos,3
23752,RA44705,Respuesta ante ruptura de termómetro de mercurio,3
23753,PA 04,Almacenemiento y RP PA04,3
23754,PA 08,"Manejo, Transporte y Almacenamiento de SQP",3
23755,PG 02,"Objetivos, Metas y planes",3
23756,1. Planeación,INTERNO 1 ,3
23757,2. Organización,INTERNO 2,3
23758,3. Dirección,INTERNO 3,3
23759,4. Control,INTERNO 4,3
23760,5. Auto-Administración Y Disciplina,INTERNO 5,3
23761,6. Comunicación,INTERNO 6,3
23762,7. Creatividad / Innovación,INTERNO 7,3
23763,8. Participación e Iniciativa,INTERNO 8,3
23764,9. Habilidad De Mando Y Autoridad,INTERNO 9,3
23765,10. Vitalidad,INTERNO 10,3
23766,11. Liderazgo,INTERNO 11,3
23767,12. Tolerancia A La Frustración,INTERNO 12,3
23768,13. Flexibilidad Al Cambio,INTERNO 13,3
23769,14. Competencias De La Organización,INTERNO 14,3
23770,15. Integridad,INTERNO 15,3
23771,16. Enfoque Comercial,INTERNO 16,3
23772,17. Profesionalismo,INTERNO 17,3
23773,18. Responsabilidad,INTERNO 18,3
23774,19. Servicio Al Cliente,INTERNO 19,3
23775,20. Enfoque A Resultados,INTERNO 20,3
23776,ICT-RH-019-19,Inducción,4
23777,ICT-RH-017-19,Sistema de Capacitación ,4
23778,IT/002/GEN,Equipo de laboratorio,4
23779,IT/003/GEN,Patrones de referencia,4
23780,IT/005/GEN,Aseguramiento de calidad de los resultados de ensayos,4
23781,IT/007/GEN,Verificación de equipo,4
23782,IT/008/GEN,Solicitud de compras de materiales de  laboratorio,4
23783,iLearn,Código de ética,4
23784,PC-028-G,Mejora Continua e Innovación,4
23785,PC/001/G,Procedimientos de calidad,4
23786,PC/003/G,Control de documentos,4
23787,PC/004/G,Auditorias internas,4
23788,PC/005/G,Acciones correctivas y preventivas,4
23789,PC/006/G,Control de trabajo de ensayo no conforme,4
23790,PC/008/G,"Seguridad, integridad y confidencialidad",4
23791,PC/009/G,Control  de equipos de medición y materiales de referencia,4
23792,PC/0010/G,Requerimientos del cliente,4
23793,PC/0013/G,Control de registros,4
23794,HS01,Política y Procedimientos de los Programas de seguridad HS01,4
23795,HS03,Clasificaciones de Accidentes / Incidentes FR6401B Informe de investigación de accidente/incidente,4
23796,HSAP01,Evaluaciones de Riesgos para la Selección del EPP (NOM-017-STPS) HSAP01,4
23797,HSAP02,Elaboración de Reportes y Notificación de Accidentes/incidentes HSAP02,4
23798,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) HSAP05",4
23799,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,4
23800,HSAP09,Etiquetado/Bloqueo – Control de Energía Peligrosa (NOM-022-STPS) HSAP09,4
23801,HSAP10,Selección y Seguridad del Respirador (NOM-017-STPS),4
23802,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS -AND- PIPC) HSAP12,4
23803,HSAP13,Plan de Higiene sobre Productos Químicos (NOM-005-STPS),4
23804,HSAP20,Seguridad Del Laboratorio,4
23805,HSAP32-CB,Regadera de ojos,4
23806,MS.01,Manual del sistema de gestión ambiental,4
23807,HSPA36,Reglamento de seguridad e higiene,4
23808,PA 01,Control de SOAs PA01,4
23809,PA 02,Comunicación PA02,4
23810,PA 03,PRE PA03,4
23811,PA44701,Preparación y respuesta ante emergencias,4
23812,RA44702,Respuesta ante derrames de materiales peligrosos y/o residuos peligrosos,4
23813,PA 08,"Manejo, Transporte y Almacenamiento de SQP",4
23814,PG 02,"Objetivos, Metas y planes",4
23815,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",4
23816,1. Planeación,INTERNO 1 ,4
23817,2. Organización,INTERNO 2,4
23818,3. Dirección,INTERNO 3,4
